internship_id,date_time,profile,company,location,start_date,stipend,duration,apply_by_date,offer,education,skills,perks
2025WSHP6112,9/21/2025 16:07,Digital Marketing,Business Magnets Workspaces,Work from home,Immediately,"₹ 4,000 - 5,000 /month",6 Months,Not Available,Nothing,Not Specified,"CMS (Content Management System), Facebook Ads, Google AdWords, Search Engine Optimization (SEO)","Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP6113,9/27/2025 20:52,sales,PaySprint Private Limited,Delhi,Immediately,"₹ 8,000 - 10,000 /month",3 Months,23 Oct' 25,Nothing,Not Specified,Effective Communication,Not Available
2025WSHP6114,9/21/2025 16:09,Social Media Marketing,Shifa Arif,Work from home,Immediately,"₹ 3,500 - 6,000 /month",3 Months,Not Available,Nothing,1. College students or freshers passionate about podcasting & YouTube.,"Digital Marketing, English Proficiency (Spoken), Graphic Design, Instagram Marketing, Search Engine Marketing (SEM), Social Media Marketing, YouTube Ads","Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week"
2025WSHP6115,9/21/2025 14:47,Fundraising Head,Aapka Sahara Foundation,Work from home,Immediately,"₹ 5,000 /month",2 Months,11 Oct' 25,Nothing,"1. Peer-cohort building - Identify, approach, and onboard a minimum of ten fellow students to form a fundraising cohort that will work under your guidance.","Collaboration, Critical thinking, Effective Communication, Leadership, Networking, Problem Solving, Team Management","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP6116,9/21/2025 14:57,Business Development (Sales),GrowTech Solutions,Work from home,Immediately,"₹ 11,000 - 22,000 /month",2 Months,18 Oct' 25,Nothing,Not Specified,"Cold Calling, Collaboration, Effective Communication, Email Management, English Proficiency (Spoken), English Proficiency (Written), Google Sheets, Hindi Proficiency (Spoken)","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP6117,9/28/2025 9:50,Supply Chain Management (SCM),Inorbvict Healthcare India Private Limited,Pune,Immediately,"₹ 6,000 /month",3 Months,17 Oct' 25,Nothing,"1. Pursuing or recently completed studies in Supply Chain Management, Logistics, Operations, or related fields","Adaptability, Business Analysis, Collaboration, Coordination, Effective Communication, Google Docs, Google Drive, Google Sheets","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6118,9/21/2025 15:37,Business Development (Sales),A2S Secure Zone Private Limited,Work from home,Immediately,"₹ 7,500 - 12,500 /month",6 Months,8 Oct' 25,Nothing,1. Any graduate who has communication skills,"Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-PowerPoint, Sales Management, Sales Strategy","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP6119,9/21/2025 14:57,Business Development (Sales),Trishaaya,Work from home,Immediately,"₹ 6,000 - 11,001 /month",6 Months,18 Oct' 25,Nothing,Not Specified,"Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written)","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6120,9/27/2025 22:58,Brand Outreach Intern,Drinks Pickleball (OPC) PVT LTD.,Mumbai,Immediately,"₹ 6,000 - 10,000 /month",6 Months,8 Oct' 25,Nothing,Not Specified,"Coordination, Effective Communication, Marketing, Market research, Networking, Problem Solving","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6121,9/27/2025 22:40,Social Media Marketing,GetSetHome,Mumbai,Immediately,"₹ 5,000 - 10,000 /month",3 Months,19 Oct' 25,Nothing,Not Specified,"Canva, Content Editing, Video Editing, Video Making","Certificate, Flexible"
2025WSHP6122,9/21/2025 15:42,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025WSHP6123,9/27/2025 23:14,Graphic Design,Murugesh Chandran,Chennai,Immediately,"₹ 10,000 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Canva, Video Editing",Not Available
2025WSHP6124,9/21/2025 15:29,Social Media Marketing,TechVista,Work from home,Immediately,"₹ 1,000 /month",3 Months,10 Oct' 25,Nothing,Not Specified,MS-Excel,"Certificate, Flexible, Letter Of Recommendation"
2025WSHP6125,9/21/2025 16:03,Video Editing/Making,Slingshot,Work from home,Immediately,"₹ 2,000 - 5,000 /month",6 Months,Not Available,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, Final Cut Pro, Video Editing","Certificate, Flexible, 5 Days A Week"
2025WSHP6126,9/21/2025 15:50,Business Development (Sales),Onze Technologies (India) Private Limited,Work from home,Immediately,"₹ 5,001 - 25,000 /month",3 Months,3 Oct' 25,Nothing,Not Specified,"Email Marketing, Lead Generation, Sales Support, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP6127,9/21/2025 15:39,Sales & Marketing Executive,Aliferous Trips,Work from home,Immediately,"₹ 1,200 - 11,100 /month",2 Months,7 Oct' 25,Nothing,2. Freshers and students looking to build a career in sales/marketing are encouraged to apply.,"Client Relationship Management (CRM), Customer Support, Effective Communication, Lead Generation, Marketing, MS-Office, Negotiation, Sales","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP6128,9/27/2025 22:28,Mutual Fund Back Office,Money Making Trading Courses,Thane,Immediately,"₹ 5,000 - 8,000 /month",3 Months,24 Oct' 25,Nothing,"1. Assist for onboarding individual, corporate, or minor investment accounts on the Bombay Stock Exchange (BSE)","Advanced Excel, MS-Excel, Stock Trading","Certificate, Letter Of Recommendation"
2025WSHP6129,9/27/2025 22:19,General Manager,Fantasy Flora Events Private Limited,Hyderabad,Immediately,"₹ 2,000 - 2,500 /month",1 Month,1 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written)","Certificate, Flexible, Mentorship"
2025WSHP6130,9/21/2025 14:57,Digital Marketing,Conscious Humanity Network Foundation,Work from home,Immediately,"₹ 3,000 - 8,000 /month",6 Months,18 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM)","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6131,9/27/2025 21:43,Tender Manager,G.kumar Power Pvt Ltd,Delhi,Immediately,"₹ 13,000 - 22,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), File Management, MS-Excel, MS-Word","Certificate, Letter Of Recommendation"
2025WSHP6132,9/27/2025 23:09,Medicine,Niramay Aayurved,Thane,Immediately,"₹ 2,000 /month",6 Months,Not Available,Nothing,Not Specified,"Consulting, Management, Medical Writing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP6133,9/28/2025 10:10,Marketing,Divine Decor,Kolkata,Immediately,"₹ 15,000 - 20,000 /month",3 Months,3 Oct' 25,Nothing,1. College students can apply,"Client Relationship Management (CRM), Digital Marketing, English Proficiency (Spoken), MS-Excel, Social Media Marketing","Certificate, Flexible"
2025WSHP6134,9/27/2025 23:21,Interim Engineering Intern (Software),Qualcomm,Chennai,Not Available,Not Available,3 weeks ago,21 Nov' 25,Nothing,Not Specified,"Algorithms, C++ Programming, C Programming, Data Structures, Linux, Problem Solving",Not Available
2025WSHP6135,9/27/2025 22:32,Furniture Designer,Ayawi Designs LLP,Mumbai,Immediately,"₹ 5,000 - 10,000 /month",6 Months,10 Oct' 25,Nothing,"4. are from Mumbai, Kochi, Bangalore, Hubballi, Punjab, Gujarat only","AutoCAD, Autodesk 3ds Max, Google SketchUp","Certificate, Letter Of Recommendation"
2025WSHP6136,9/27/2025 20:57,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025WSHP6137,9/21/2025 15:40,Business Development (Sales),Mechodal Technology,Work from home,Immediately,"₹ 5,000 - 9,000 /month",6 Months,6 Oct' 25,Nothing,Not Specified,"Effective Communication, Email Marketing, English Proficiency (Spoken), LinkedIn Marketing, Sales","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP6138,9/28/2025 9:54,Flutter Development,CharterHouse,Pune,Immediately,"₹ 8,000 - 10,000 /month",2 Months,23 Oct' 25,Nothing,1. Preferred candidates pursuing B.Tech in computer science.,"Android, Dart, Debugging, Flutter, Mobile Application Development, Problem Solving, Python, REST API","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP6139,9/27/2025 21:12,Sales and Marketing,DOTNOVA AITECH PRIVATE LIMITED,Gurgaon,Immediately,"₹ 4,999 - 5,000 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Client Interaction, Effective Communication","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP6140,9/27/2025 23:15,Video Editing/Making,Redle Care,Chennai,Immediately,"₹ 7,000 - 13,000 /month",2 Months,18 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, Video Editing, Video Making","Certificate, Flexible"
2025WSHP6141,9/27/2025 20:16,Customer Service/Customer Support,Soul In Harmony,Bangalore,Immediately,"₹ 2,800 - 3,500 /month",3 Months,Not Available,Nothing,Not Specified,"Community Management, Email Management, MS-Excel, MS-Word, Sales Support, Scheduling","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6142,9/27/2025 20:53,Social Media & Content Creation,Counseling Shortcuts,Delhi,Immediately,"₹ 2,500 - 35,000 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Canva, Content Editing, Content Writing, Effective Communication","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6143,9/21/2025 15:22,Marketing Strategy,Soniya Sanyal,Work from home,Immediately,"₹ 3,000 lump sum",2 Months,11 Oct' 25,Nothing,Not Specified,"Copywriting, Digital Marketing, Digital Marketing Tools, Social Media Marketing, Video Editing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6144,9/27/2025 22:41,Finance & Accounting,The Souled Store,Mumbai,Immediately,"₹ 10,000 - 10,001 /month",6 Months,18 Oct' 25,Nothing,Not Specified,"Accounting, Coordination, Effective Communication, Interpersonal skills, MS-Excel, Tally","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP6145,9/27/2025 20:46,Game Host - Weekends Only,Breakout,Bangalore,Immediately,"₹ 6,500 /month",6 Months,Not Available,Nothing,Not Specified,"Anchoring, Effective Communication, Event Management, Time Management",Certificate
2025WSHP6146,9/27/2025 21:55,Digital Marketing,AKS Facilities,Delhi,Immediately,"₹ 5,000 - 13,000 /month",6 Months,3 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025WSHP6147,9/21/2025 15:44,Campus Ambassador,Edmium,Work from home,Immediately,Not Available,6 Months,5 Oct' 25,Nothing,2. Create awareness about studying abroad among the students.,"Digital Marketing, Interpersonal skills, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6148,9/28/2025 9:53,Accounts,BTW Visa Services,Pune,Immediately,"₹ 5,000 - 8,000 /month",6 Months,24 Oct' 25,Nothing,1. Bachelor's Degree Preferred (Completed or Pursuing),"Accounting, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, Tally","Certificate, Letter Of Recommendation"
2025WSHP6149,9/27/2025 22:39,IT Purchase,Adtech Solutions,Thane,Immediately,"₹ 12,000 - 15,000 /month",6 Months,22 Oct' 25,Nothing,Not Specified,Coordination,"Certificate, Letter Of Recommendation"
2025WSHP6150,9/28/2025 10:03,Digital Marketing Manager (Female),XENZIA,Ahmedabad,Immediately,"₹ 21,000 - 25,000 /month",3 Months,6 Oct' 25,Nothing,"2. Students, fresh graduates, or gap-year candidates (freshers)","Creative Thinking, Effective Communication, Interpersonal skills","Certificate, Letter Of Recommendation"
2025WSHP6151,9/27/2025 22:22,Human Resources (HR),Money Making Trading Courses,Thane,Immediately,"₹ 8,000 - 10,000 /month",3 Months,20 Oct' 25,Nothing,"4. are from Thane, Dombivli, Kalyan, Navi Mumbai, Panvel only","Data Analysis, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-Word","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6152,9/28/2025 9:51,Business Development (Sales),Urbanroof,Pune,Immediately,"₹ 5,000 - 10,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"Business Development, Sales","Certificate, 5 Days A Week"
2025WSHP6153,9/21/2025 15:49,Sales and Marketing,Eniacworld Media Private Limited,Work from home,Immediately,"₹ 35,000 - 50,000 /month",6 Months,3 Oct' 25,Nothing,Not Specified,"Effective Communication, Marketing Strategies, Research and Analytics, Sales Strategy","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6154,9/27/2025 22:11,Cyber Security,Prime Infoserv LLP,Delhi,Immediately,"₹ 5,000 /month",3 Months,25 Oct' 25,Nothing,1. B.Tech with CEH/CHFI will be preferable,"Ethical Hacking, Java","Certificate, Letter Of Recommendation"
2025WSHP6155,9/21/2025 15:47,Law/Legal,Aboorva  P,Work from home,Immediately,Unpaid,2 Months,4 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), MS-Office","Certificate, Flexible"
2025WSHP6156,9/27/2025 20:48,Graphic Design,Oceedee Shoes,Delhi,Immediately,"₹ 8,000 - 12,000 /month",3 Months,13 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop","Certificate, Letter Of Recommendation"
2025WSHP6157,9/28/2025 10:09,Field Sales,Growth Dots,Kolkata,Immediately,"₹ 7,000 - 27,500 /month",2 Months,3 Oct' 25,Nothing,Not Specified,"Bengali Proficiency (Spoken), Digital Marketing, English Proficiency (Spoken), Field Sales, Marketing, Sales","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6158,9/21/2025 16:01,Social Media & Community,Mercle,Work from home,Immediately,"₹ 15,000 - 40,000 /month",3 Months,Not Available,Nothing,Not Specified,"Community Management, Content Marketing, Digital Marketing, Effective Communication, Graphic Design","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6159,9/27/2025 22:28,Fashion Design,Peppermint Communications Private Limited,Ulhasnagar,Immediately,"₹ 8,000 - 10,000 /month",4 Months,4 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Canva, Effective Communication, English Proficiency (Spoken), Fashion Designing, Merchandising","Certificate, Letter Of Recommendation"
2025WSHP6160,9/21/2025 15:49,Video Editing/Making,House Of Atarangee,Work from home,Immediately,"₹ 3,000 - 5,000 /month",6 Months,3 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, Adobe Premiere Pro, Video Editing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP6161,9/21/2025 15:19,Content Writing,Earth5R,Work from home,Immediately,Unpaid,1 Month,13 Oct' 25,Nothing,Not Specified,"Blogging, Content Marketing, Content Writing, Copywriting, Creative Writing, English Proficiency (Written)",Certificate
2025WSHP6162,9/27/2025 20:49,Marketing,RegisterKaro,Gurgaon,Immediately,"₹ 10,000 - 15,000 /month",3 Months,25 Oct' 25,Nothing,"1. Currently pursuing or recently completed a Bachelor’s/Master’s degree in Business Administration, Marketing, Commerce, or a related field.","B2B Sales, Client Interaction, Client Relationship Management (CRM), Effective Communication, Marketing, Marketing Strategies, Market research, Negotiation","Certificate, Letter Of Recommendation"
2025WSHP6163,9/27/2025 21:36,Field Sales,FlippAR,Delhi,Immediately,"₹ 15,000 /month",5 Months,12 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), Sales","Certificate, Flexible, Letter Of Recommendation"
2025WSHP6164,9/27/2025 21:53,E-Commerce Marketing,ProKitchen Homes,Gurgaon,Immediately,"₹ 12,000 /month",6 Months,4 Oct' 25,Nothing,Not Specified,Marketing,"Certificate, Flexible, 5 Days A Week"
2025WSHP6165,9/27/2025 20:21,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025WSHP6166,9/27/2025 22:48,Experience Partners (Sales),Cars24 Services Private Limited,Pune,Immediately,"₹ 10,000 - 20,000 /month",3 Months,16 Oct' 25,Nothing,"4. are from Pune, Hyderabad, Mumbai, Bangalore, Chennai only","Client Interaction, Effective Communication, Presentation skills, Problem Solving, Sales","Certificate, Letter Of Recommendation"
2025WSHP6167,9/27/2025 23:16,Community Management,Tisteps Private Limited,Chennai,Immediately,"₹ 20,000 - 35,000 /month",6 Months,5 Nov' 25,Nothing,Not Specified,"Configuration Management, Conflict Management, Effective Communication, Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
